,location,recognizability,age,participant_id,drawing_category,distance,distance_euclidean,distance_Beijing,distance_euclidean_Beijing,distance_Kisumu,distance_euclidean_Kisumu,distance_USA,distance_euclidean_USA,distance_India,distance_euclidean_India
1476,Kisumu,0.65771484375,4,S17,car,0.0796,4.684,0.07568359375,4.5859375,0.07958984375,4.68359375,0.07568359375,4.57421875,0.0786,4.65
1477,Kisumu,0.01019287109375,5,S34,bike,0.0635,4.043,0.09375,4.90234375,0.0634765625,4.04296875,0.08154296875,4.59765625,0.09863,5.04
1478,Kisumu,0.029083251953125,6,S45,bike,0.06055,3.906,0.07373046875,4.31640625,0.060546875,3.90625,0.08837890625,4.74609375,0.084,4.598
1479,Kisumu,0.986328125,9,S119,watch,0.0679,4.07,0.1142578125,5.31640625,0.06787109375,4.0703125,0.1298828125,5.65234375,0.0952,4.836
1480,Kisumu,0.006439208984375,4,S15,bird,0.04443,3.54,0.076171875,4.6015625,0.04443359375,3.5390625,0.07275390625,4.49609375,0.0786,4.684
1481,Kisumu,0.173095703125,5,S31,hat,0.05518,3.75,0.07568359375,4.41796875,0.05517578125,3.75,0.07861328125,4.515625,0.0718,4.266
1482,Kisumu,0.99609375,7,S73,chair,0.02832,2.98,0.04296875,3.544921875,0.0283203125,2.98046875,0.0546875,3.939453125,0.04102,3.479
1483,Kisumu,0.0072174072265625,7,S70,house,0.08057,4.508,0.1201171875,5.46484375,0.08056640625,4.5078125,0.09521484375,4.89453125,0.10205,5.055
1484,Kisumu,0.85400390625,9,S103,chair,0.05908,3.812,0.05908203125,3.82421875,0.05908203125,3.8125,0.07373046875,4.2890625,0.0757,4.312
1485,Kisumu,0.1646728515625,6,S53,chair,0.0381,3.1,0.0537109375,3.693359375,0.0380859375,3.099609375,0.06201171875,3.951171875,0.0581,3.828
1486,Kisumu,0.02874755859375,7,S72,bike,0.06494,4.203,0.076171875,4.5234375,0.06494140625,4.203125,0.06298828125,4.13671875,0.0625,4.13
1487,Kisumu,0.990234375,8,S96,car,0.04492,3.398,0.06298828125,4.00390625,0.044921875,3.3984375,0.06884765625,4.19140625,0.0703,4.207
1488,Kisumu,0.0199432373046875,7,S66,bike,0.0659,4.14,0.0947265625,4.9140625,0.06591796875,4.140625,0.109375,5.36328125,0.08545,4.684
1489,Kisumu,0.70654296875,7,S66,hat,0.0796,4.555,0.07177734375,4.30859375,0.07958984375,4.5546875,0.07470703125,4.39453125,0.0864,4.75
1490,Kisumu,0.51708984375,5,S33,watch,0.03516,3.05,0.03662109375,3.109375,0.03515625,3.05078125,0.03759765625,3.16796875,0.05273,3.725
1491,Kisumu,0.035247802734375,4,S20,bike,0.03418,3.002,0.0546875,3.76953125,0.0341796875,3.001953125,0.05712890625,3.896484375,0.06152,4.0
1492,Kisumu,0.833984375,6,S55,cup,0.03955,3.203,0.037109375,3.095703125,0.03955078125,3.203125,0.04443359375,3.376953125,0.04102,3.238
1493,Kisumu,0.234619140625,8,S98,watch,0.05664,3.988,0.08349609375,4.80078125,0.056640625,3.98828125,0.0625,4.17578125,0.063,4.21
1494,Kisumu,0.94970703125,9,S106,house,0.02148,2.312,0.05078125,3.57421875,0.021484375,2.3125,0.05224609375,3.62109375,0.05322,3.686
1495,Kisumu,0.95166015625,9,S110,bike,0.03516,3.049,0.0302734375,2.830078125,0.03515625,3.048828125,0.04296875,3.3671875,0.0464,3.48
1496,Kisumu,0.04937744140625,5,S21,chair,0.0913,4.855,0.078125,4.53125,0.09130859375,4.85546875,0.09326171875,4.9453125,0.08203,4.633
1497,Kisumu,0.5185546875,5,S28,cat,0.05078,3.748,0.068359375,4.328125,0.05078125,3.748046875,0.06494140625,4.23828125,0.06494,4.246
1498,Kisumu,0.2283935546875,5,S22,house,0.05518,3.756,0.0732421875,4.30859375,0.05517578125,3.755859375,0.07666015625,4.4140625,0.0708,4.242
1499,Kisumu,0.8291015625,9,S105,hat,0.0581,3.979,0.07080078125,4.375,0.05810546875,3.978515625,0.07373046875,4.4765625,0.05762,3.957
1500,Kisumu,0.0071258544921875,6,S60,rabbit,0.07715,4.434,0.1748046875,6.78125,0.0771484375,4.43359375,0.13623046875,5.921875,0.1162,5.516
1501,Kisumu,0.486328125,4,S15,watch,0.0415,3.395,0.07080078125,4.359375,0.04150390625,3.39453125,0.068359375,4.2890625,0.0669,4.258
1502,Kisumu,0.00598907470703125,7,S71,car,0.0625,4.043,0.0791015625,4.546875,0.0625,4.04296875,0.087890625,4.77734375,0.07666,4.477
1503,Kisumu,0.9072265625,6,S55,house,0.0547,3.713,0.03076171875,2.79296875,0.0546875,3.712890625,0.04443359375,3.353515625,0.04492,3.38
1504,Kisumu,0.044921875,4,S18,car,0.0415,3.443,0.05224609375,3.845703125,0.04150390625,3.443359375,0.05517578125,3.94921875,0.05176,3.854
1505,Kisumu,0.966796875,9,S110,bird,0.0928,4.754,0.0771484375,4.37890625,0.0927734375,4.75390625,0.09619140625,4.8828125,0.0967,4.926
1506,Kisumu,0.377685546875,5,S28,hat,0.04492,3.385,0.0625,4.01953125,0.044921875,3.384765625,0.08056640625,4.578125,0.0698,4.223
1507,Kisumu,0.052734375,5,S36,bird,0.0459,3.76,0.0400390625,3.484375,0.0458984375,3.759765625,0.0341796875,3.302734375,0.0464,3.74
1508,Kisumu,0.9990234375,9,S110,car,0.062,3.996,0.06298828125,4.03515625,0.06201171875,3.99609375,0.07763671875,4.4609375,0.08936,4.777
1509,Kisumu,0.068603515625,4,S11,bike,0.09766,5.16,0.08935546875,4.9375,0.09765625,5.16015625,0.10107421875,5.27734375,0.0967,5.137
1510,Kisumu,0.10101318359375,8,S92,car,0.05908,3.98,0.0634765625,4.13671875,0.05908203125,3.98046875,0.052734375,3.814453125,0.05078,3.752
1511,Kisumu,0.1190185546875,6,S51,cat,0.0737,4.47,0.06884765625,4.37109375,0.07373046875,4.46875,0.080078125,4.6640625,0.0669,4.277
1512,Kisumu,0.97998046875,9,S109,car,0.03564,3.076,0.05029296875,3.63671875,0.03564453125,3.076171875,0.03857421875,3.20703125,0.05273,3.713
1513,Kisumu,0.51904296875,7,S70,cup,0.04248,3.334,0.05908203125,3.984375,0.04248046875,3.333984375,0.05419921875,3.75390625,0.0654,4.18
1514,Kisumu,0.2626953125,4,S4,watch,0.05664,3.906,0.060546875,4.05859375,0.056640625,3.90625,0.06689453125,4.265625,0.0659,4.223
1515,Kisumu,0.00850677490234375,7,S71,cat,0.0879,5.043,0.1259765625,6.0,0.087890625,5.04296875,0.1318359375,6.140625,0.1138,5.715
1516,Kisumu,0.1939697265625,8,S99,tree,0.03613,3.045,0.083984375,4.6171875,0.0361328125,3.044921875,0.0625,3.98046875,0.0923,4.883
1517,Kisumu,0.90869140625,9,S108,watch,0.04346,3.4,0.07275390625,4.359375,0.04345703125,3.400390625,0.0615234375,4.0,0.06104,3.984
1518,Kisumu,0.07989501953125,7,S77,bird,0.0542,3.86,0.06396484375,4.13671875,0.05419921875,3.859375,0.05810546875,3.94921875,0.0581,3.969
1519,Kisumu,0.08306884765625,6,S59,cup,0.04004,3.383,0.04931640625,3.666015625,0.0400390625,3.3828125,0.0361328125,3.212890625,0.04248,3.443
1520,Kisumu,0.050537109375,4,S8,airplane,0.02246,2.637,0.03125,3.037109375,0.0224609375,2.63671875,0.05419921875,3.94140625,0.0537,3.896
1521,Kisumu,0.235595703125,4,S3,cup,0.03027,2.994,0.04443359375,3.52734375,0.0302734375,2.994140625,0.0390625,3.318359375,0.042,3.432
1522,Kisumu,0.7001953125,9,S107,bike,0.0249,2.686,0.046875,3.607421875,0.02490234375,2.685546875,0.04052734375,3.345703125,0.04443,3.494
1523,Kisumu,0.46435546875,7,S62,rabbit,0.06445,4.246,0.056640625,3.9609375,0.064453125,4.24609375,0.06494140625,4.2578125,0.06152,4.168
1524,Kisumu,0.030242919921875,6,S43,tree,0.0752,4.5,0.12353515625,5.74609375,0.0751953125,4.5,0.11572265625,5.53125,0.1333,5.992
1525,Kisumu,0.01080322265625,4,S9,car,0.06006,3.926,0.095703125,4.96875,0.06005859375,3.92578125,0.076171875,4.40234375,0.08496,4.65
1526,Kisumu,0.984375,9,S105,airplane,0.03027,2.904,0.04541015625,3.45703125,0.0302734375,2.904296875,0.0390625,3.23828125,0.04004,3.28
1527,Kisumu,0.72900390625,7,S75,cup,0.02539,2.686,0.0244140625,2.5625,0.025390625,2.685546875,0.03369140625,3.044921875,0.04102,3.352
1528,Kisumu,0.134033203125,4,S5,rabbit,0.042,3.389,0.0556640625,3.896484375,0.0419921875,3.388671875,0.07275390625,4.4453125,0.04785,3.584
1529,Kisumu,0.332275390625,5,S24,hat,0.01514,2.174,0.02197265625,2.541015625,0.01513671875,2.173828125,0.0322265625,3.041015625,0.02148,2.516
1530,Kisumu,0.29248046875,9,S107,chair,0.04736,3.553,0.06201171875,4.03125,0.04736328125,3.552734375,0.060546875,4.01171875,0.05078,3.66
1531,Kisumu,0.021026611328125,9,S118,bird,0.08203,4.613,0.13916015625,6.01953125,0.08203125,4.61328125,0.12548828125,5.7265625,0.1318,5.89
1532,Kisumu,0.03515625,4,S19,bird,0.04004,3.264,0.056640625,3.884765625,0.0400390625,3.263671875,0.0537109375,3.771484375,0.05713,3.93
1533,Kisumu,0.077880859375,7,S69,bike,0.03662,3.105,0.04296875,3.37109375,0.03662109375,3.10546875,0.0458984375,3.482421875,0.03955,3.254
1534,Kisumu,0.72021484375,7,S78,watch,0.04443,3.348,0.06103515625,3.919921875,0.04443359375,3.34765625,0.06201171875,3.974609375,0.06152,3.934
1535,Kisumu,0.05340576171875,4,S11,cup,0.06934,4.297,0.0859375,4.80078125,0.0693359375,4.296875,0.08251953125,4.68359375,0.08594,4.8
1536,Kisumu,0.281982421875,5,S34,hat,0.04395,3.592,0.0419921875,3.484375,0.0439453125,3.591796875,0.05322265625,3.927734375,0.04395,3.588
1537,Kisumu,0.94970703125,6,S54,cup,0.02783,2.836,0.03125,2.955078125,0.02783203125,2.8359375,0.04248046875,3.47265625,0.02979,2.926
1538,Kisumu,0.1824951171875,4,S9,chair,0.0337,2.904,0.0458984375,3.396484375,0.03369140625,2.904296875,0.0390625,3.146484375,0.0537,3.736
1539,Kisumu,0.364501953125,5,S33,car,0.02002,2.385,0.0400390625,3.27734375,0.02001953125,2.384765625,0.03955078125,3.2578125,0.04102,3.307
1540,Kisumu,0.990234375,8,S88,chair,0.0381,3.232,0.0283203125,2.810546875,0.0380859375,3.232421875,0.029296875,2.8671875,0.0415,3.344
1541,Kisumu,0.3134765625,7,S74,tree,0.0327,2.934,0.0419921875,3.29296875,0.03271484375,2.93359375,0.06298828125,4.04296875,0.063,4.066
1542,Kisumu,0.017425537109375,5,S26,house,0.03516,2.963,0.0537109375,3.64453125,0.03515625,2.962890625,0.05126953125,3.5625,0.05762,3.762
1543,Kisumu,0.00853729248046875,8,S87,bird,0.0952,4.87,0.15380859375,6.28515625,0.09521484375,4.87109375,0.1513671875,6.23046875,0.125,5.613
1544,Kisumu,0.266357421875,8,S92,bike,0.0454,3.402,0.0595703125,3.923828125,0.04541015625,3.40234375,0.0634765625,4.0234375,0.06152,3.97
1545,Kisumu,0.278564453125,7,S77,chair,0.0713,4.074,0.10595703125,5.0234375,0.0712890625,4.07421875,0.10400390625,5.0,0.11035,5.094
1546,Kisumu,0.1778564453125,9,S107,car,0.06494,4.195,0.080078125,4.65234375,0.06494140625,4.1953125,0.060546875,4.08203125,0.0625,4.11
1547,Kisumu,0.95068359375,8,S96,tree,0.0464,3.484,0.06982421875,4.2734375,0.04638671875,3.484375,0.06591796875,4.15625,0.0781,4.562
1548,Kisumu,0.00653076171875,5,S35,airplane,0.03662,3.15,0.04150390625,3.3671875,0.03662109375,3.150390625,0.0439453125,3.412109375,0.0381,3.207
1549,Kisumu,0.05780029296875,4,S12,bike,0.03467,3.213,0.03466796875,3.189453125,0.03466796875,3.212890625,0.029296875,2.90625,0.03223,3.006
1550,Kisumu,0.1580810546875,9,S110,tree,0.0713,4.51,0.064453125,4.31640625,0.0712890625,4.51171875,0.08984375,5.02734375,0.08105,4.805
1551,Kisumu,0.72021484375,8,S85,chair,0.10205,4.87,0.15283203125,6.0546875,0.10205078125,4.87109375,0.14111328125,5.76953125,0.1299,5.54
1552,Kisumu,0.12548828125,6,S49,chair,0.0625,3.926,0.0693359375,4.1640625,0.0625,3.92578125,0.083984375,4.59765625,0.0796,4.465
1553,Kisumu,0.9912109375,9,S109,chair,0.0498,3.479,0.060546875,3.85546875,0.0498046875,3.478515625,0.072265625,4.21875,0.0713,4.164
1554,Kisumu,0.0487060546875,8,S87,watch,0.11523,5.72,0.16162109375,6.73046875,0.115234375,5.71875,0.11279296875,5.6640625,0.1045,5.465
1555,Kisumu,0.0714111328125,7,S66,tree,0.04346,3.414,0.05615234375,3.89453125,0.04345703125,3.4140625,0.08349609375,4.71484375,0.0835,4.71
1556,Kisumu,0.1690673828125,8,S88,rabbit,0.04443,3.576,0.1025390625,5.38671875,0.04443359375,3.576171875,0.0986328125,5.26171875,0.0737,4.523
1557,Kisumu,0.5107421875,5,S35,car,0.02393,2.645,0.05859375,4.015625,0.02392578125,2.64453125,0.04541015625,3.55078125,0.04932,3.707
1558,Kisumu,0.288330078125,8,S81,rabbit,0.0503,3.7,0.06005859375,4.09765625,0.05029296875,3.69921875,0.060546875,4.06640625,0.0669,4.24
1559,Kisumu,0.465087890625,7,S71,hat,0.02637,2.678,0.05029296875,3.66015625,0.0263671875,2.677734375,0.0439453125,3.421875,0.042,3.336
1560,Kisumu,0.0855712890625,5,S27,rabbit,0.04102,3.59,0.06396484375,4.41796875,0.041015625,3.58984375,0.07275390625,4.671875,0.04688,3.805
1561,Kisumu,0.1634521484375,6,S50,rabbit,0.04346,3.398,0.13232421875,5.96875,0.04345703125,3.3984375,0.0966796875,5.05859375,0.0752,4.5
1562,Kisumu,0.9873046875,9,S109,rabbit,0.0547,3.8,0.0537109375,3.8046875,0.0546875,3.80078125,0.04833984375,3.583984375,0.04834,3.58
1563,Kisumu,0.11981201171875,6,S41,rabbit,0.0537,3.797,0.1123046875,5.51171875,0.0537109375,3.796875,0.0771484375,4.55859375,0.0703,4.363
1564,Kisumu,0.0013637542724609375,7,S79,house,0.10205,5.117,0.12841796875,5.73828125,0.10205078125,5.1171875,0.10107421875,5.09765625,0.1284,5.754
1565,Kisumu,0.004062652587890625,5,S23,car,0.0659,4.105,0.08642578125,4.70703125,0.06591796875,4.10546875,0.0712890625,4.24609375,0.0718,4.25
1566,Kisumu,0.367919921875,9,S118,rabbit,0.0537,3.752,0.109375,5.4140625,0.0537109375,3.751953125,0.068359375,4.23828125,0.0762,4.484
1567,Kisumu,0.255126953125,8,S99,hat,0.02197,2.428,0.0400390625,3.28125,0.02197265625,2.427734375,0.0439453125,3.443359375,0.03906,3.227
1568,Kisumu,0.0103912353515625,5,S33,chair,0.07324,4.33,0.08837890625,4.78125,0.0732421875,4.328125,0.08935546875,4.81640625,0.0801,4.574
1569,Kisumu,0.96337890625,4,S17,cup,0.0669,4.15,0.06640625,4.18359375,0.06689453125,4.1484375,0.064453125,4.08203125,0.0708,4.28
1570,Kisumu,0.31396484375,6,S47,tree,0.06494,4.16,0.0625,4.078125,0.06494140625,4.16015625,0.0634765625,4.10546875,0.05762,3.914
1571,Kisumu,0.196044921875,8,S94,airplane,0.042,3.28,0.06494140625,4.05859375,0.0419921875,3.279296875,0.05810546875,3.845703125,0.0503,3.582
1572,Kisumu,0.6591796875,7,S77,hat,0.03955,3.23,0.06689453125,4.19921875,0.03955078125,3.23046875,0.05126953125,3.705078125,0.04932,3.625
1573,Kisumu,0.9912109375,7,S73,cup,0.04248,3.45,0.0947265625,5.13671875,0.04248046875,3.44921875,0.048828125,3.689453125,0.0625,4.156
1574,Kisumu,0.09576416015625,5,S29,cup,0.06836,4.094,0.07958984375,4.51953125,0.068359375,4.09375,0.07080078125,4.2109375,0.0928,4.895
1575,Kisumu,0.0322265625,4,S17,bird,0.084,4.637,0.12353515625,5.6640625,0.083984375,4.63671875,0.1181640625,5.58984375,0.1377,6.07
1576,Kisumu,0.370849609375,6,S60,chair,0.084,4.543,0.1025390625,5.0703125,0.083984375,4.54296875,0.1005859375,5.0234375,0.0947,4.875
1577,Kisumu,0.873046875,7,S67,chair,0.05615,3.748,0.0546875,3.732421875,0.05615234375,3.748046875,0.0693359375,4.1953125,0.05273,3.654
1578,Kisumu,0.52392578125,6,S45,car,0.0713,4.33,0.10791015625,5.29296875,0.0712890625,4.328125,0.1015625,5.15234375,0.09375,4.93
1579,Kisumu,0.207763671875,4,S2,car,0.03027,2.96,0.0302734375,2.875,0.0302734375,2.9609375,0.04052734375,3.330078125,0.03662,3.22
1580,Kisumu,0.7041015625,8,S99,cup,0.02148,2.467,0.02783203125,2.755859375,0.021484375,2.466796875,0.0361328125,3.130859375,0.0337,3.045
1581,Kisumu,0.341796875,8,S93,house,0.04736,3.459,0.09716796875,4.9453125,0.04736328125,3.458984375,0.091796875,4.78515625,0.0718,4.258
1582,Kisumu,0.0231781005859375,4,S1,cat,0.09863,4.996,0.15380859375,6.34765625,0.0986328125,4.99609375,0.1328125,5.8515625,0.1484,6.273
1583,Kisumu,0.2379150390625,8,S97,watch,0.05176,3.86,0.07421875,4.55859375,0.0517578125,3.859375,0.04345703125,3.552734375,0.04346,3.562
1584,Kisumu,0.06658935546875,6,S49,house,0.05078,3.512,0.06884765625,4.10546875,0.05078125,3.51171875,0.07080078125,4.14453125,0.0781,4.375
1585,Kisumu,0.9873046875,9,S109,house,0.0415,3.121,0.07666015625,4.296875,0.04150390625,3.12109375,0.0771484375,4.29296875,0.0669,4.047
1586,Kisumu,0.0869140625,4,S8,cup,0.0459,3.377,0.06396484375,4.0625,0.0458984375,3.376953125,0.0546875,3.708984375,0.0654,4.117
1587,Kisumu,0.0250701904296875,8,S88,bird,0.0464,3.58,0.0849609375,4.82421875,0.04638671875,3.580078125,0.083984375,4.79296875,0.05762,3.992
1588,Kisumu,0.57763671875,6,S54,hat,0.02637,2.713,0.04638671875,3.552734375,0.0263671875,2.712890625,0.03857421875,3.283203125,0.04248,3.408
1589,Kisumu,0.036468505859375,4,S8,cat,0.0762,4.375,0.1513671875,6.26953125,0.076171875,4.375,0.1279296875,5.75390625,0.1494,6.29
1590,Kisumu,0.168212890625,9,S106,airplane,0.0801,4.543,0.10791015625,5.3046875,0.080078125,4.54296875,0.09716796875,5.03125,0.08936,4.81
1591,Kisumu,0.408203125,8,S98,tree,0.02148,2.463,0.0625,4.078125,0.021484375,2.462890625,0.044921875,3.46484375,0.0698,4.316
1592,Kisumu,0.2021484375,5,S29,watch,0.0747,4.414,0.0966796875,5.0625,0.07470703125,4.4140625,0.10498046875,5.20703125,0.08887,4.848
1593,Kisumu,0.008544921875,6,S44,bird,0.04102,3.303,0.12109375,5.69921875,0.041015625,3.302734375,0.078125,4.5234375,0.1079,5.33
1594,Kisumu,0.0843505859375,4,S20,tree,0.03418,2.97,0.05810546875,3.83984375,0.0341796875,2.970703125,0.0673828125,4.18359375,0.10156,5.113
1595,Kisumu,0.970703125,9,S109,airplane,0.04736,3.418,0.064453125,4.03125,0.04736328125,3.41796875,0.0546875,3.685546875,0.05518,3.709
1596,Kisumu,0.435302734375,7,S72,chair,0.03223,2.998,0.0498046875,3.681640625,0.0322265625,2.998046875,0.05517578125,3.861328125,0.062,4.086
1597,Kisumu,0.990234375,9,S115,rabbit,0.0498,3.703,0.0537109375,3.828125,0.0498046875,3.703125,0.05029296875,3.67578125,0.04346,3.459
1598,Kisumu,0.9990234375,9,S111,airplane,0.0796,4.44,0.10986328125,5.28515625,0.07958984375,4.44140625,0.08056640625,4.52734375,0.09033,4.76
1599,Kisumu,0.35791015625,4,S8,watch,0.04883,3.53,0.07373046875,4.35546875,0.048828125,3.529296875,0.07470703125,4.421875,0.07715,4.465
1600,Kisumu,0.62353515625,9,S109,cat,0.07227,4.332,0.0810546875,4.55859375,0.072265625,4.33203125,0.083984375,4.69140625,0.0791,4.543
1601,Kisumu,0.07611083984375,7,S62,airplane,0.09863,4.984,0.115234375,5.44140625,0.0986328125,4.984375,0.1220703125,5.57421875,0.10986,5.254
1602,Kisumu,0.51708984375,7,S68,bike,0.03223,2.953,0.046875,3.50390625,0.0322265625,2.953125,0.0478515625,3.6015625,0.03955,3.238
1603,Kisumu,0.296875,5,S23,rabbit,0.02539,2.824,0.05322265625,3.916015625,0.025390625,2.82421875,0.0732421875,4.5859375,0.03955,3.422
1604,Kisumu,0.2333984375,8,S95,airplane,0.06055,4.188,0.07421875,4.5625,0.060546875,4.1875,0.0703125,4.4375,0.062,4.176
1605,Kisumu,0.9921875,7,S78,hat,0.03906,3.334,0.0361328125,3.208984375,0.0390625,3.333984375,0.03662109375,3.267578125,0.03906,3.35
1606,Kisumu,0.434326171875,8,S91,rabbit,0.1553,6.145,0.15087890625,6.24609375,0.1552734375,6.14453125,0.16015625,6.421875,0.1694,6.438
1607,Kisumu,0.349853515625,8,S88,car,0.03467,3.174,0.056640625,3.970703125,0.03466796875,3.173828125,0.06201171875,4.15625,0.05225,3.89
1608,Kisumu,0.089111328125,4,S11,airplane,0.0737,4.414,0.0771484375,4.52734375,0.07373046875,4.4140625,0.0859375,4.7890625,0.0879,4.82
1609,Kisumu,0.031219482421875,7,S77,cat,0.0498,3.855,0.05859375,4.1875,0.0498046875,3.85546875,0.07763671875,4.78125,0.05957,4.207
1610,Kisumu,0.0802001953125,5,S37,tree,0.03467,3.111,0.048828125,3.66015625,0.03466796875,3.111328125,0.05322265625,3.841796875,0.0459,3.545
1611,Kisumu,0.0269012451171875,8,S89,bird,0.0537,3.95,0.05712890625,4.0,0.0537109375,3.94921875,0.0732421875,4.53125,0.06934,4.418
1612,Kisumu,0.5419921875,9,S106,hat,0.04736,3.62,0.05224609375,3.791015625,0.04736328125,3.619140625,0.0625,4.12109375,0.05762,3.953
1613,Kisumu,0.222412109375,7,S63,cup,0.042,3.334,0.0205078125,2.357421875,0.0419921875,3.333984375,0.04833984375,3.609375,0.05176,3.717
1614,Kisumu,0.059906005859375,8,S91,bird,0.02832,2.857,0.05908203125,4.01171875,0.0283203125,2.857421875,0.0615234375,4.109375,0.04785,3.621
1615,Kisumu,0.94970703125,8,S92,cup,0.01611,2.096,0.04248046875,3.333984375,0.01611328125,2.095703125,0.0634765625,4.0703125,0.03418,3.0
1616,Kisumu,0.0765380859375,9,S108,tree,0.05664,3.969,0.07080078125,4.41796875,0.056640625,3.96875,0.087890625,4.8984375,0.10205,5.293
1617,Kisumu,0.01033782958984375,5,S39,cat,0.03613,3.236,0.04541015625,3.607421875,0.0361328125,3.236328125,0.04736328125,3.712890625,0.0415,3.434
1618,Kisumu,0.10296630859375,8,S94,cat,0.04883,3.656,0.0751953125,4.5078125,0.048828125,3.65625,0.09375,4.9921875,0.05518,3.867
1619,Kisumu,0.295654296875,7,S80,bike,0.04736,3.488,0.0673828125,4.15234375,0.04736328125,3.48828125,0.08251953125,4.6640625,0.0669,4.156
1620,Kisumu,0.05255126953125,7,S79,bike,0.06445,4.125,0.09814453125,5.05859375,0.064453125,4.125,0.1259765625,5.796875,0.0957,5.004
1621,Kisumu,0.00395965576171875,7,S71,tree,0.0742,4.46,0.0791015625,4.61328125,0.07421875,4.4609375,0.10107421875,5.1875,0.0962,5.082
1622,Kisumu,0.9892578125,9,S112,hat,0.042,3.432,0.0576171875,4.00390625,0.0419921875,3.431640625,0.05712890625,3.935546875,0.042,3.402
1623,Kisumu,0.0562744140625,6,S52,house,0.0376,3.094,0.0390625,3.171875,0.03759765625,3.09375,0.04638671875,3.423828125,0.04688,3.453
1624,Kisumu,0.90234375,6,S42,cup,0.02979,2.795,0.03271484375,2.9375,0.02978515625,2.794921875,0.0546875,3.755859375,0.04443,3.393
1625,Kisumu,0.445556640625,7,S68,hat,0.042,3.273,0.05712890625,3.814453125,0.0419921875,3.2734375,0.04443359375,3.359375,0.0547,3.725
1626,Kisumu,0.98193359375,5,S38,airplane,0.08203,4.58,0.095703125,5.0625,0.08203125,4.578125,0.0732421875,4.3203125,0.084,4.668
1627,Kisumu,0.011260986328125,6,S55,rabbit,0.0713,4.31,0.18212890625,6.9765625,0.0712890625,4.30859375,0.13818359375,6.0,0.11084,5.43
1628,Kisumu,0.182373046875,5,S37,rabbit,0.07666,4.53,0.087890625,4.83984375,0.07666015625,4.53125,0.1171875,5.640625,0.11035,5.477
1629,Kisumu,0.052947998046875,7,S69,house,0.0381,3.113,0.07958984375,4.453125,0.0380859375,3.11328125,0.0830078125,4.55859375,0.0635,3.994
1630,Kisumu,0.5166015625,4,S15,hat,0.03955,3.16,0.0615234375,3.982421875,0.03955078125,3.16015625,0.0498046875,3.53515625,0.06152,4.023
1631,Kisumu,0.29052734375,4,S7,hat,0.04443,3.314,0.08935546875,4.75390625,0.04443359375,3.314453125,0.072265625,4.22265625,0.084,4.68
1632,Kisumu,0.2469482421875,7,S63,rabbit,0.07275,4.254,0.130859375,5.78515625,0.07275390625,4.25390625,0.0986328125,5.015625,0.1118,5.348
1633,Kisumu,0.1671142578125,6,S56,cup,0.05762,3.855,0.06396484375,4.02734375,0.0576171875,3.85546875,0.06884765625,4.20703125,0.0718,4.25
1634,Kisumu,0.28369140625,8,S86,chair,0.04443,3.451,0.0537109375,3.787109375,0.04443359375,3.451171875,0.0712890625,4.359375,0.04297,3.422
